id,nominal_capacity,nominal_energy,nominal_cycles,gravimetric_energy_density,volumetric_energy_density,industry_standard,nominal_voltage,operating_voltage,ac_resistance,max_self_discharge_rate,nominal_SOC_at_delivery,cell_weight,cell_name,cell_charging_temperature,cell_discharging_temperature,height,width,length,module_id
487,2054253203,1245021086,1491257091,1498798303,1363935102,Rev,1761.37,7.29,5724208724,4454215807,9743639106,3985577407,487,16.6,46.52,5866,3583.68,9146.68,487
488,2132292466,512316551,2047302289,1909017790,29289836,Ms,9096.78,5.56,4931493705,7356773151,546911038.9,2913427020,488,17.28,57.76,2106.16,7455.14,1016.29,488
489,476730819,1365088957,118184729,30696644,1430430422,Rev,9024.5,0.68,9778050549,7006691995,731381141.2,1020184978,489,31.72,33.21,1283.39,5808.89,8689.39,489
490,585305311,1877662157,2121900138,1027373665,93267083,Ms,3231.93,3.37,9984344871,795938732,5892106360,1621617696,490,38.18,13.17,8205.39,876.43,1164.14,490
491,444034073,1196172273,83918974,2083971368,436872689,Rev,9664.99,0.73,8574807956,67836103.23,3053378290,2795030568,491,18.53,26.73,8714.74,8983.12,3126.14,491
492,1099634281,1099854919,1624235175,1798022242,562730547,Ms,1366.12,7.07,6945155492,2468954100,3323389980,9709308818,492,36.74,53.62,5916.84,9354.19,1431.23,492
493,553718458,236948740,465632011,1922664237,325366416,Ms,2808.82,4.13,3770157078,9112637376,4448971355,1657699040,493,19.04,43.44,6041.66,9045.27,2069.43,493
494,129034715,1283523110,1593014150,2007902870,1029686627,Honorable,6599.94,3.24,7523943830,8789467392,2512799291,2484820763,494,58.53,-12.9,6330.39,9207.58,3274.25,494
495,155891095,270533782,138913427,1097063307,875023688,Mr,448.93,1.55,121898920.1,4446592164,7198843791,3691902407,495,5.66,-29.73,7240.48,7101.28,3514.57,495
496,630984325,1135518991,1618763506,2033197001,1245289946,Rev,9958.53,7.05,394517052.8,9913582537,4662848702,5785114455,496,14.81,46.35,7665.56,8898.3,5337.08,496
497,961527458,1722517125,458996157,686902060,1499868061,Rev,5771.09,7.61,9508251539,6871454186,7331013049,2838359572,497,10.59,28.7,6816.1,8319.04,5235.51,497
498,524767649,1010737416,1943338859,878069556,1427192405,Dr,7493.77,6.73,8048129253,9645450083,8350601114,2523094734,498,2.52,57.19,6051.38,7845.13,7225.35,498
499,980909287,549839625,914870846,389699816,531113844,Honorable,3429.08,3.69,9754819546,1965681335,2975680868,8270018845,499,53.48,55.97,9276.34,8742.11,6627.73,499
500,210000328,2011140511,498472154,1403814841,1950900115,Rev,6524.71,6.84,7868356260,6296720220,40521898.91,7803081057,500,6.33,39.42,4761.02,6710.72,5990.74,500
501,1994254928,337664115,1049460051,1601041901,38104597,Mrs,3904.17,3.42,6505773213,5537332412,3079425440,7271223629,501,59.21,-19.84,1688.77,9228.64,3674.46,501
502,1522115190,1376601731,213469733,1580195922,2073777580,Honorable,1390.22,2.2,6133934379,472712287,4174051483,7582445556,502,57,3.37,6479.29,1001.2,4383.18,502
503,1471677072,1572001023,1059626404,1326455787,142997206,Rev,2377.7,8.87,145475955,1761539434,345814071.9,3154077265,503,44.22,42.72,5758.96,1378.48,2862.31,503
504,429073626,2098296368,1586592915,1627901381,1352504213,Mr,1277.78,9.38,5823130977,3056008882,4748460621,9415103269,504,52.88,-12.65,3109.25,1403.01,7967.27,504
505,506111867,76525672,1875277990,2053026555,1998176322,Dr,6275.65,5.88,2235151396,7182151689,5860097095,1708405897,505,50.52,-12.77,6324.88,7507.13,1224.38,505
506,528959358,1503490140,217515678,667257785,1930665024,Mr,6590.12,9.73,9112794447,8221626209,8208345356,3516758275,506,38.79,38.85,176.86,235.74,5693.68,506
507,304339710,1572994768,1861170260,550772268,111402409,Dr,6818.36,3.11,5539048679,7779339956,4920439011,9007698793,507,59.98,33.3,128.89,9611.59,3115.63,507
508,306256480,494641397,378618062,369405063,1844893999,Mrs,1592.84,0.61,1481232954,3425198531,9738751149,5329986484,508,49.57,-13.58,3721.16,4154.83,8122.15,508
509,2029078267,1217647445,203722222,1605725899,1911712768,Mrs,8324.21,2.24,1590414049,7843495897,9827163709,9775010930,509,1.6,-0.92,8677.34,8346.94,1598.6,509
510,403813088,1347673322,493585945,1955780908,561834034,Rev,719.67,6.25,7661147740,4163746612,8878339707,5709505326,510,6.12,4.39,7950.93,2334.51,8926.02,510
511,783387605,1222324212,576624608,476675621,190845108,Honorable,6288.71,2.85,9892965463,2591650161,2179416224,3478774994,511,20.51,9.72,1278.71,5845.79,4891.34,511
512,420825968,439586753,1073808815,975507981,97036257,Mr,1910.19,6.46,8598243719,9098458752,2572101844,4631640070,512,43.51,50.29,7526.29,4223.48,4539.12,512
513,267203063,1898315187,1190552622,1210276928,1558629639,Dr,1347.65,9.66,6013036658,1064807297,2321617971,8390884310,513,56.25,-23.16,330.44,6819.01,6208.6,513
514,1185307234,33887890,1825273371,1763571886,146954028,Mr,5357.28,8.47,940256590.7,7755039611,7753582974,898033946.1,514,42.89,19.44,6577.62,4776.79,1329.12,514
515,1423796924,1922295756,357632134,1598376324,1428271661,Dr,4380.19,9.27,4881477858,4131842189,5401159308,7386114238,515,28.71,3.15,9239.38,6191.97,4857.08,515
516,33843447,1271200897,379103695,171369055,2834927,Ms,2437.52,6.42,7397403598,567292446.1,5616821217,2436343268,516,41.03,-18.98,2084.11,7712.24,2197.88,516
517,1512052754,634808084,508468340,1855847154,576672542,Mrs,6066.52,4.5,3600371602,6585564325,1143189339,2295575963,517,51.5,-29.29,7869.77,3657.66,6387.06,517
518,1161304978,1955205991,1140018880,1008970370,467186040,Rev,1252.93,3.81,2356854835,3193597813,2458883484,9767054914,518,45.33,-20.76,8930.9,5632.67,2240.22,518
519,859406591,1225622347,1433771720,1872160430,1485991642,Mrs,2105.95,1.85,9032582523,4945049041,4236712296,8491546440,519,47.06,0.42,5982.68,991.99,902.23,519
520,1880814527,1673344939,182443321,262541833,1411105179,Rev,6319.62,8.42,4238139637,974733616.7,3812128134,6949564256,520,3.68,2.9,7771.33,2885.3,4809.29,520
521,1165670763,1788704863,1215384186,1324689768,1257950892,Rev,2706.81,8.26,4134616369,5967160333,5405938375,7040056544,521,4.06,57.96,9331.71,8768.5,2055.33,521
522,464853993,373231084,937614230,1183224508,1344516858,Ms,9645.24,6.85,2040885941,132339064.9,9364960558,7357759012,522,18.6,-12.53,4173.54,4409.88,8789.81,522
523,1604607465,285895327,645726574,47024550,833376648,Ms,9637.44,1.07,5241472680,3677817684,3852568687,9637021668,523,37.63,-28.82,9119.77,7736.57,6439.44,523
524,533396270,1084936995,175456825,1327228563,713437128,Dr,4167.2,0.07,7265458480,2327504787,5149700092,2881202395,524,43.71,8.63,5089.25,6166.14,2345.88,524
525,1837609670,982940756,1420918153,768827420,1119603710,Dr,3798.92,3.22,8209605530,8761003618,8296248156,9093239504,525,21.22,-17.02,7088.15,5805.64,4111.31,525
526,1170529068,1831218881,647715564,1233268950,368870168,Dr,2154.1,8.98,2110023897,842369202.5,6179970764,657190557.9,526,19.66,-0.67,2681.3,9241.79,2397.98,526
527,799781178,1788926625,288221295,1297869992,52081339,Ms,8082.07,2.45,3130547153,6512521289,2656780112,7345135797,527,38.3,41.89,734.59,4487.16,8191.07,527
528,2025721633,1026319741,1805680440,1574692768,1995642929,Dr,680.26,5.9,3106335548,8482325534,6189114204,3256443451,528,17.33,-29.95,7054.97,92.01,5231.24,528
529,557376447,1829483653,1172314649,384664554,244004411,Mrs,5079.38,3.27,5959105505,639861941.3,5206782759,4378024650,529,8.96,29.77,2017.65,2249.52,5588.75,529
530,1998403784,1799115258,1339389386,1274162855,527459467,Rev,5461.71,6.34,8514284966,9000903255,4127461519,7432933264,530,44.25,31.44,8603.95,217.47,1340.88,530
531,1202846535,883935880,2138581170,78881319,668176571,Ms,6390.54,4.49,9314844806,4315200899,7793654339,4887431441,531,57.33,19.61,3098.12,6406.92,4954.63,531
532,1385036183,1592125635,1781325753,1275883281,861305313,Mr,3856.09,7.68,1332158179,2987877207,5963493295,3816556571,532,38.01,-14.32,6050.91,7042.32,9728.39,532
533,160893741,1999669160,52285507,1584221279,666462819,Honorable,8216.52,4.92,5201166753,2004438334,5389957218,4160427712,533,59.01,36.28,1000.15,2960.74,9127.06,533
534,2145686293,138724409,1671843480,497281338,1262077026,Ms,8549.36,2.01,6719347836,9520243962,6502664379,4310013663,534,32.89,-3.9,5119.14,970.09,2855.47,534
535,725642479,1924326506,1069160508,46384943,216119813,Ms,5598.1,7.91,4917661705,5631064790,3358264428,4014006005,535,46.11,26.08,381.93,1990.14,3.17,535
536,841583591,1386228253,1400824568,1216381762,267199309,Ms,9269.55,2.39,6288878352,1944953535,6144231783,8541949948,536,42,-19.31,358.02,1769.48,5238.1,536
537,1181895346,564002602,439444593,316246633,1042251589,Mrs,3269.26,3.95,3057233280,7122064704,8279035265,7115166366,537,19.41,18.81,3545.97,7694.82,2034.71,537
538,585137587,434856393,1071428815,1291228410,1846089349,Ms,2152.08,9.11,4375943512,9429200286,5175852292,2297290091,538,12.12,41.33,2993.73,1943.15,9445.42,538
539,1885715934,1778826023,1048473319,203294630,1783448481,Ms,7525.02,9.41,3425723696,1625291007,306041015.7,3085620922,539,48.29,-18.76,837.5,6923.99,3044.32,539
540,2021393300,772806954,1791193545,1485820799,2043835396,Rev,3286.29,7.87,3739202415,6139259020,3684865512,1766237428,540,3.2,-22.49,5156.09,6302.46,6550.83,540
541,917922999,1760944478,2106135823,1572285873,449566194,Mrs,7381.85,4.46,5359122743,417800574.9,1162664426,9237029756,541,25.37,24.72,2226.27,9244,3510.24,541
542,1831939623,1073614486,1336576846,1021436545,84585696,Honorable,2160.31,1.85,8323433468,9816745472,6980940424,9353327390,542,48.42,21.65,8292.35,4537.77,6881.18,542
543,757732851,494515064,1009751242,1262390629,1703556588,Rev,1320.33,2.96,1070602239,1414387471,1092987187,7125938068,543,21.33,-12.37,2689.62,351.27,4574.93,543
544,184303666,561191053,1245245026,55393600,594718612,Rev,1839.45,3.98,4092505529,2089908059,2539267435,299955509.1,544,21.21,19.17,1473.38,3667.93,2686.69,544
545,810105968,1972773383,1533445229,1752462245,587710523,Mrs,8031.84,6.45,2789526850,962339463.1,9022375045,4521766805,545,16.27,-12.42,4046.73,6743.89,9256.56,545
546,907461649,1388215066,518850862,1237218763,1170795744,Rev,706.29,1.58,1128860831,6683778994,4574395686,3257195741,546,19.8,37.86,9132,3713.19,8401.69,546
547,1553587930,612978018,401238272,373195017,575400207,Mrs,4249.65,8.12,227174298.9,8350976696,6981045435,8508907030,547,52.91,54.72,2164.85,9811.06,9878.58,547
548,893553369,343929323,1913790717,2071051582,130001974,Rev,5897.22,3.29,124255807.7,1575013450,7517699193,9479817468,548,4.09,30.65,5516.75,954.78,92.74,548
549,864830529,901971573,1129889543,888788005,267487181,Ms,4013.72,5.77,384585368.4,3557712459,8145369736,5128396747,549,26.61,-13.63,2627.27,5951.73,9038.45,549
550,1568823672,1965714691,1012424129,659910524,551479434,Rev,1739.23,4.53,2529550427,2779707053,7917035812,9251539704,550,12.15,7.37,735.63,517.78,1108.97,550
551,608898561,1942013718,1652636002,1249923091,1925351334,Mrs,7279.39,5.68,1323037994,7732618574,6575220905,48701581.8,551,51.78,42.81,370.59,6670.53,3054.37,551
552,753043572,1757561564,1497689584,1175369048,1262160851,Rev,5977.56,2.65,1177773886,6763008533,7629133123,9465944857,552,45.62,21.85,6504.54,6659.96,5873.27,552
553,584023938,1740402021,1298313703,816990886,378252891,Rev,6180.55,3.92,8615093463,6245670729,2309818037,5221857112,553,22.25,14.33,1650.91,3425.64,3627,553
554,1092613424,1643251480,1731450697,1502880014,67636767,Rev,946.53,8.65,2163442151,6709088238,8868217113,9452661839,554,35.07,25.34,22.24,5185.76,6816.02,554
555,654804413,914437826,1871928410,1438784113,1765522691,Rev,9888.14,4.19,3017070526,9178537309,176716149.4,9282365055,555,8.63,21.98,8758.94,6976.24,1465.05,555
556,638595810,822592122,743812695,1328621444,220099878,Honorable,8229.39,8.65,2048103148,561998236,5376855252,4832289105,556,50.25,16.72,1570.45,5731.08,9226.83,556
557,1233176870,930754167,1787835548,171952,914280523,Mr,3656.19,5.96,2954201096,522310547.8,8342117550,774155990.1,557,48.47,0.42,5140.91,387.22,6931.65,557
558,459368361,308382755,1833760871,458045068,843890419,Mrs,8347.55,9.09,6241730545,8789865873,7500757017,780928912.4,558,31.55,-27.9,8850.3,500.86,4199.83,558
559,213191034,1161265490,800735904,1578384406,62847359,Honorable,2976.75,0.95,7956182459,472288508.5,293065282.2,755412991.7,559,51.63,-1.32,5950.71,6034.8,9394.28,559
560,542541159,1686478395,1996949194,1106542481,1627885682,Dr,6272.95,2.39,2042557877,3414028148,2079100685,1816348238,560,3.98,20.71,7651.54,4645.5,6556.6,560
561,1799448127,1391199613,839570259,553721659,1578955527,Ms,6492.44,6.56,992582346.8,1381751715,2640947067,7565099839,561,50.43,16.03,3972.42,784.24,5678.5,561
562,1834869562,1014229374,962941956,1346401679,1703950068,Ms,2198.21,3.71,4303109196,2064256369,5328149000,6740436042,562,43.78,12.83,6579.61,2344.74,6571.54,562
563,373892240,460552106,2134453562,737777244,1695065253,Honorable,7477.46,5.19,7260570027,3696201970,3867178699,2280340692,563,10.1,41.91,4336.6,9003.41,1880.5,563
564,363429346,424608612,1267759827,865297011,2141487166,Ms,6326.37,5.04,4478913810,1399708396,6862243606,2753957019,564,5.73,27.65,5913.61,9355.21,2357.38,564
565,1806482941,566150382,1412769923,748537691,576713941,Mr,5411.28,9.08,3633942465,9830495232,9398627222,471529995.5,565,12.09,52.82,490.32,9453.97,7520.09,565
566,653790188,1731112339,771465897,1593194205,283820660,Rev,5980.91,2.68,6210077309,9397172484,9824038314,6154114234,566,56.46,-17.69,871.96,4674.74,4171.37,566
567,1724643689,1450535879,906626248,186221863,662117192,Honorable,2975.94,9.64,5093829748,4260458188,2469117787,5526416263,567,15.28,-2.18,3420.27,4023.89,4524.36,567
568,124470184,1771316929,2011615120,1523003979,386304099,Mrs,8383.93,1.53,5100640732,7248990322,381121754.1,2634806954,568,58.48,33.03,5727.02,6225.63,4042.75,568
569,1158736673,79917105,634879035,1387163217,1402070729,Rev,4429.24,0.75,2818523720,7157382022,7945901278,269751052.8,569,47.64,9.32,3452.15,8549.11,109.95,569
570,2059239347,884849832,1550648278,889469966,83166439,Honorable,1533.39,6.63,9916693277,4436721017,2299141441,4467610823,570,56.39,-9.13,1255.7,9793.98,5955.16,570
571,1556372279,1220513025,2126269663,1859880647,1878808281,Ms,6795.89,2.81,1403110328,3693827540,8039909733,1338233954,571,48.63,-28.84,2169.13,424.22,146.84,571
572,392801047,147708457,828280194,144585453,62982000,Rev,2025.3,5.53,6137736261,4259932993,1865158373,9188386738,572,17.36,-3.82,242.26,554.45,8830.9,572
573,1163739400,1602370139,664408384,94490765,785506301,Mr,9739.59,6.39,2278198032,2983494216,1300890043,2236018461,573,20.92,-22.5,5297.8,6058.51,5194.67,573
574,365388488,1034739988,1917332304,1559090638,1794210469,Rev,2686.13,6.8,8598402161,2357072610,5635183396,4039082452,574,25.03,20.39,4853.78,9579.63,6308.64,574
575,362250530,1031844197,1444942475,391943169,669624678,Mr,1724.16,5.79,2732810659,8530579293,7028179156,6475386272,575,44,-16.59,1395.16,77.83,9881.38,575
576,1237580598,2113021577,1856608780,101786948,688469421,Honorable,6908.62,5.19,9801645958,6505089451,4527704817,5791622372,576,38.61,-2.59,972.75,8916.84,8267.38,576
577,1838728711,997013463,181274407,25553532,745554187,Dr,7152.87,5.81,8817522999,720693234.9,5864208462,7295374704,577,45.78,49.12,2191.41,2718.02,1199.97,577
578,588708046,202738464,2137877215,1004057655,1634266805,Ms,2065.63,1.86,6221687923,6280934246,5550071019,4732343862,578,12.46,44.81,2551.47,855.32,4380.16,578
579,1022584401,2020321601,474937288,124149922,1227580130,Rev,8290.36,8.56,2735838320,8994953683,5636068602,4438511596,579,41.16,54.91,3078.5,2294.77,4355.63,579
580,1373142008,1374393836,1836138430,1009280578,798151421,Ms,8063.83,1.02,8005260011,2928799867,1301412748,3191725358,580,41.61,1.14,3852.26,3810.57,8670.43,580
581,582295899,73451168,461876145,996347640,1378903303,Ms,7776.21,9.49,6063502536,1772935941,5211179.79,8719942104,581,5.87,8.17,8700.59,8556.77,2426.03,581
582,571742679,1329795815,1566700318,577673300,79441567,Ms,468.94,7.17,1062115837,4784678344,1892369135,316989951.9,582,7.87,6.23,7517.11,5249.09,8644.42,582
583,704017729,486956269,1481846694,371686377,324037603,Mrs,4948.55,7.04,3479725264,2622946311,4556370872,7177836748,583,5.8,26.14,5979.26,8854.94,8969.38,583
584,899328487,908891980,853550450,83856993,758342315,Dr,2973.19,8.88,4391566346,2264879784,9669702723,34393989.83,584,47.62,45.23,6759.1,8082.18,7383.35,584
585,351050375,1045956731,2023109217,524104233,414428418,Honorable,7477.75,6.25,7249023255,4186943708,8228047850,7822303831,585,21.8,3.8,6133.46,2424.72,7595.94,585
586,193778205,1122702555,1075292762,257929421,29991263,Mrs,8984.42,7.14,4891254650,8210608063,610579177.4,2834863163,586,3.75,-1.69,2515.45,5525.1,8115.55,586
587,1354313788,1294933207,1015574574,1358346804,2130254541,Ms,1640.35,8.47,4856444581,639099331.3,4168946186,9742619339,587,14.65,-17.37,4638.73,5509.35,3403.43,587
588,1347047132,51574951,100038045,1763772361,219624929,Rev,5334.12,4.32,6875305752,1842606223,7837381995,9610990402,588,6.33,0.14,1498.85,3138.23,826.95,588
589,971708551,875801664,1807544532,1705705504,1509643517,Mrs,7296.96,5.64,50895796.85,3702074397,4995993502,2994693013,589,7.43,42.87,4162.16,4836.3,7972.27,589
590,1654105107,1318564920,1005019197,1646288339,1968722191,Ms,9025.26,3.44,9692648297,7214236884,3579057238,2389967047,590,54.24,25.8,6944.07,8993.16,8522.52,590
591,602948924,2127468819,301286692,35361747,818999119,Mr,4528.44,0.18,9871224236,5690999039,219196454.7,1895373694,591,10.96,15.51,2486.37,3143.56,4687.68,591
592,1068221358,803220901,1908087782,176632102,1679030516,Mr,1428.06,6.48,3409385966,3333919807,6372692335,5447312200,592,43.65,-5.04,6619.79,6162.92,6285.75,592
593,1713274687,519174442,872756031,1690719135,663260956,Rev,9662.85,1.73,9626012273,4882260684,8487399094,1979803384,593,8.62,12.22,8205.07,8414.88,3494.73,593
594,51335697,216154305,1877034873,1747433538,71543530,Mr,2222.94,4.1,3928151601,3882269725,6029925958,4685505931,594,13.87,-21.97,9138.84,6968.35,7836.73,594
595,152111115,306833964,1287546690,176898601,1738781599,Ms,9535.12,8.78,947192951.7,529579659.5,2878365667,2217596216,595,44.62,-4.01,4699.45,7135.49,7669.51,595
596,2031105107,1538680144,1030112118,1539975994,1682652358,Honorable,4672.69,4.66,3161500885,7879672174,8993543360,6547382509,596,24.71,56.45,4183.15,4238.19,1305.36,596
597,1704020272,1561869520,1725062582,1605491048,1556044828,Mr,4502.04,7.51,5485028401,7808279990,4915381158,2842380116,597,20.14,-0.15,5556.04,1495.36,5921.67,597
598,2112602068,254863443,451379802,898882762,1237619833,Mrs,5080.74,0.8,741283766.2,2705005991,638227326.1,530766551.8,598,44.43,32.48,2700.81,2546.21,6952.89,598
599,613204084,1948102793,1563317353,893242933,2072659549,Mr,1414.01,6.8,1410178036,4454632800,55842254.82,5220412896,599,30.86,52.88,9796.57,5091.93,5362.61,599
600,850491167,793623223,983215877,583530509,515645971,Dr,1926.09,2.97,2454091071,7489804966,7403611334,794085127,600,39,20.59,5223.3,7467.57,2552.8,600
601,1731186522,2093202707,1298213277,1264298333,1570466865,Mrs,4307.44,3.97,947152155.1,5154280278,6591494478,2518585382,601,21.3,46.5,5144.71,6053.91,139.17,601
602,1969877679,1131698129,2144327632,443798664,1217283694,Mrs,9683.61,8.59,1641356619,3437863023,5555193382,3442448564,602,28.18,56.55,8185.96,6347.34,7486.55,602
603,865587632,1627124889,1891072827,271168177,590913966,Mr,2829.29,4.39,8992245714,6440287734,9066485079,8074856891,603,15.11,26.46,6705.54,2309.95,1053.73,603
604,456076499,181255688,1517924455,1675505810,343604578,Mrs,8122,7.44,5094219172,3420904150,2467926719,1425991445,604,17.43,20.17,931.81,873.95,6020.36,604
605,105642058,899633653,1082601996,1198044510,1988679101,Dr,3682.65,9.07,3595740517,4136031597,6148570541,4823729406,605,55.07,42.5,424.21,4192.77,9652.72,605
606,576104531,383757329,1115357727,12973012,1409812085,Mrs,2750.73,8.04,3310607395,6914851578,5465639125,6459559108,606,34.09,11.4,6236.81,3382.5,1825.59,606
607,2026947549,1660741586,741396444,159220858,1069477442,Honorable,2613.87,9.6,1648158199,5985761762,2725459391,6490122139,607,32.46,6.74,8742.29,9891.11,236.63,607
608,1171791535,1397065613,546947334,122108324,1281089254,Rev,9046.64,3.47,7956475712,2317557540,3948961709,5729687059,608,49.05,10.77,706.54,3772.99,424.57,608
609,53960917,1742956821,363443296,135080837,1555272194,Mr,8528.03,9.04,9085336585,1771517292,1211648438,7502231898,609,23.36,36.82,7120.52,6852.92,8089.03,609
610,1183905498,1906195946,1243120739,1407013578,535091852,Mr,9738.16,9.33,5013055765,1313330444,1235453459,1774976061,610,8.56,-2.46,2198.86,8944.05,2881.71,610
611,1268411604,255634463,1258812529,2123485378,61907168,Rev,2721.45,5.81,1023783666,3817273006,1067486657,6259330739,611,38.74,6.52,6875.34,6143.03,4542.1,611
612,1484984875,1834042420,129970584,1410944584,615600756,Mrs,8109.19,0.42,1568805429,9897864449,1443041529,8519467222,612,13.87,-9.94,7935.37,7779.46,1154.08,612
613,199461166,802350287,1987077345,1637771279,1873259093,Ms,5069.71,9.85,3433681195,1968535677,2273120426,2961714032,613,45.21,5.01,1257.46,7133.55,3673.83,613
614,1680253636,177604170,960494375,1655366622,228738553,Ms,8922.03,4.75,2939325241,159990853.4,4425999126,5995395603,614,53.07,-25.55,4747.3,9648.78,4369.41,614
615,1707093000,211343476,649062488,615059737,1665478434,Mr,4611.98,1.02,9620511205,552908007.6,8059444442,1015569610,615,42.55,-6.99,7207.52,5222.95,5022.35,615
616,1739710992,1707833511,1669697172,1110436311,1194639216,Mrs,6754.41,6.65,6689663258,3597049816,8217109098,4248236115,616,16.91,-17.95,8901.7,5874.79,9829.26,616
617,642724065,725151428,878551947,1246559530,1577988648,Honorable,2482,3.23,7866799605,1390098542,5741552.34,4995289880,617,32.35,-5.51,8240.78,4458.4,2464.23,617
618,89752405,826801124,921729199,636966150,739632789,Mr,2673.59,9.02,3023837281,3960181441,996897162.8,6587746912,618,51.96,9.6,6436.96,3029.66,3349.73,618
619,1267398216,693107019,482867370,1177092338,1480732468,Dr,6016.44,5.41,9980970080,2090465811,1139024992,5658249266,619,7.11,21.55,9169.97,7274.33,9299.71,619
620,1671951669,2114028966,1939026795,495859763,653055150,Ms,6700.82,4.96,997491373.2,1813978339,2064808222,5027849069,620,26.75,8.27,9536.11,6120.85,9507.39,620
621,634041295,714035935,1698642211,226287114,738872936,Ms,6046.32,8.58,5317784798,8038974935,4440019511,9645656712,621,49.35,-29.83,9869.66,708.06,1965.24,621
622,1522232452,2117521595,1796408890,919670146,1834896052,Rev,2192.37,3.09,5113395943,6266400555,9722572867,5538010798,622,12.28,-5.57,811.39,3294.54,3800.61,622
623,1473637486,291897611,6003020,1308575016,1001203571,Dr,9318.89,0.2,487038609.4,6065684782,5020082516,5590495668,623,29.05,32.55,1932.41,8607.22,1995.94,623
624,87456852,1512828543,1781254382,1523605026,1708933421,Dr,2818.21,7.44,6289436782,3841881922,9063921298,2108214690,624,26.34,24.26,6711.09,5874.46,8745.55,624
625,220872855,946396491,1340208409,548809260,621629506,Ms,7643.61,7.47,3111243584,8923341039,7979000111,3219202849,625,19.09,58.46,6305.3,9390.84,1296.54,625
626,526451353,1062891429,1165578688,635487416,1696302190,Mr,3143.96,5.43,1690678971,4242575304,2245157159,8091274609,626,42.06,-23.82,858.04,4121.42,6902.07,626
627,1438429046,749051966,397110153,1896526405,1902293121,Mrs,3865.08,5.54,7945202809,269032111.7,6674760325,6419289074,627,21.83,-9.57,8639.58,736,8235.61,627
628,987948308,1571761180,2024116156,971895206,123051880,Mrs,2115.63,1.22,4442878150,8177283307,317246158.2,9376157709,628,2.45,52.74,3044.28,3005.49,1068.85,628
629,462810487,755082657,151022402,1141168732,1891161616,Mr,2812.68,5.69,3711167720,8557667812,8468977465,1329057869,629,55.12,52.98,9319.99,3590.01,9420.96,629
630,1390409704,1974144679,1842847130,1287154659,1441102590,Dr,5792.4,1.3,2046699226,6291677143,7233782785,2918467424,630,53.29,-25.87,917.36,6960.72,6071.86,630
631,1036342811,1288855203,1303470657,1877412518,2005573366,Mr,1840.26,5.9,649327509.8,3329579255,2120521650,7212919577,631,49.88,45.6,1440.86,6109.69,3419.63,631
632,796337269,918215819,1075771085,676170225,701833425,Dr,9805.41,9.38,9054403501,5994037696,9384254381,1039364723,632,15.88,6.77,684.52,4539.85,682.69,632
633,1201762061,497445605,2061773624,1013565971,976107163,Dr,491.39,7.63,250572036.2,9714405407,9701834407,6209470568,633,3.96,5.29,8309.06,3448.61,1479.4,633
634,1007015730,1523625868,1683242730,1388549022,494254639,Mr,4673.49,9.35,8699677260,665275693.4,3851913774,9040628069,634,34.97,36.32,7243.07,2258.52,7454.94,634
635,16838014,198902572,874304306,1513334523,379723544,Mrs,8705.31,7.87,7774752722,3066841434,1103130228,7148328464,635,53.62,17.39,6038.13,6736.97,4060.74,635
636,1068184144,2080605112,1906708785,648596274,721916131,Dr,2388.97,9.35,9683907212,18535930.93,7185321253,9355338473,636,54.83,-18.5,5023.29,865.25,2881.98,636
637,919071497,605550705,453062546,757879595,1987307371,Dr,6296.45,6.97,7004004417,7228591872,655885567.6,9113622465,637,20.75,-26.54,1370.01,962.25,6374.35,637
638,1370265692,666817168,723386316,746358828,420511816,Mrs,2259.84,0.33,1804350124,8758165814,7430463312,4069750206,638,1.44,7.36,1350.42,9183.36,3847.82,638
639,983612780,63894596,178423318,1865651810,1264386431,Mrs,4130.04,8.02,3488437809,2328502757,1258836618,2881126865,639,56.98,14.21,3900.3,2408.77,8852.04,639
640,1018078023,589375675,1246746601,711338621,1572835958,Mr,2143.23,1.34,2985354281,5919724827,5498997787,6091381327,640,29.68,36.18,8644.92,9012.26,3642.8,640
641,1689666904,1195172831,845169116,131362801,2083963809,Dr,4689.88,7.06,208569162.4,5060565017,9868897481,5688558348,641,0.03,57.39,561.44,3180.67,2254.5,641
642,91401608,2014063236,973650579,372749177,1656784524,Ms,7112.34,2.75,6781773452,8364442189,8308173516,5967559354,642,43.97,42.48,1934.74,1119.54,8950.22,642
643,877533418,712410294,1685904671,1823774891,87769856,Rev,4373.32,3.15,5659770757,3517179482,8698842998,2206520320,643,53.82,8.33,6099.15,638.98,4474.56,643
644,1665745107,2025739179,533924414,1283009219,1786261285,Rev,1545.77,3.6,131193773.4,534377319.4,1057556442,4983413056,644,12.52,17.84,8915.13,9014.17,1736.79,644
645,21150814,29204784,616886833,12079860,1788060530,Honorable,3174.8,2.68,1628981079,3993906845,2332676074,6543199859,645,2.18,-8.26,1262.78,3205.67,8092.38,645
646,421697630,279680409,2097208888,63984629,1367373550,Dr,829.36,6.17,4350590228,3421147544,6124037875,9628180946,646,51.78,52.56,2574.21,5366.3,9497.65,646
647,1952349441,1759943200,951752568,743213252,738852003,Dr,2581.78,8.83,2834771405,4562270570,4203777603,7112386814,647,1.84,-15.53,4056.83,9387.14,6008.32,647
648,2080369987,478791089,388418634,1370980678,13784708,Dr,3317.83,8.88,6871816476,3023798530,2805290804,3766333257,648,49.99,1.56,6962,2325.3,3001.61,648
